URL	Author	datePublished	claimReviewed	reviewBody	title	ratingValue	bestRating	alternativeName
https://aosfatos.org/noticias/video-de-bolsonaro-sendo-ovacionado-e-de-2018-e-nao-foi-gravado-no-maracana/	https:www.aosfatos.org	2019-07-11	Saída do Maracanã. Não viste na Globo Nem verás.	Não é verdade que o presidente Jair Bolsonaro tenha sido ovacionado na saída do estádio do Maracanã depois da final da Copa América, no último domingo 7. Apesar de as imagens que vêm sendo compartilhadas nas redes veja aqui realmente mostrarem um momento de apoio ao político, elas não foram registradas no Rio de Janeiro, mas no aeroporto de Fortaleza, em junho de 2018, antes do início da campanha eleitoral.	Vídeo de Bolsonaro sendo ovacionado é de 2018 e não foi gravado no Maracanã | Aos Fatos	3	5	distorcido
https://aosfatos.org/noticias/patricia-lelis-nao-denunciou-glauber-braga-por-agressao-e-ameaca/	https:www.aosfatos.org	2019-07-11	Ué, não foi esse tal de Glauber Braga que chamou Moro de LADRO Então, quer dizer que além de bater em mulher, ele ameaçava liberar fotos íntimas, segundo a feminazi lelis Patricia	Não é verdade que o deputado federal Glauber Braga PSOL-RJ tenha sido acusado de agressão e ameaça de vazamento de fotos íntimas pela jornalista Patrícia Lélis. A desinformação, que circulou nas redes pela primeira vez em dezembro de 2017, foi criada a partir de um boletim de ocorrência falso e de um tweet e um vídeo da jornalista retirados de contexto. Além disso, tanto Lélis quanto Braga negam publicamente as acusações.	Patrícia Lélis não denunciou Glauber Braga por agressão e ameaça | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/e-falso-que-tite-afirmou-que-eleitores-de-bolsonaro-sao-alienados/	https:www.aosfatos.org	2019-07-10	Tite fala em entrevista à Globo: Eleitores de Bolsonaro são alienados	Não é verdade que Tite, técnico da seleção brasileira masculina de futebol, disse em uma entrevista à TV Globo que os eleitores de Jair Bolsonaro seriam alienados. Além do Aos Fatos não ter identificado registros de que ele tenha proferido tal declaração à emissora ou a qualquer outro meio de comunicação, a assessoria do treinador nega o que vem sendo compartilhado em publicações nas redes sociais.	É falso que Tite afirmou que eleitores de Bolsonaro ‘são alienados’ | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/revista-veja-nao-publicou-que-moro-cobrava-r-80-mil-para-arquivar-processos/	https:www.aosfatos.org	2019-07-10	Sergio Moro quando era Juiz cobrava R$ 80 mil dólares pra arquivar processos de narcotraficante. Tá na Veja página 35.	 falsa a informação de que a revista Veja publicou que o ministro da Justiça, Sergio Moro, cobrava US$ 80 mil para arquivar processos de narcotraficantes quando era juiz. O post que circula nas redes distorce trecho de reportagem da última edição da revista, que conta que Moro teria orientado procuradores a incluir em uma acusação um comprovante de depósito feito por suposto operador de propina no esquema de corrupção da Petrobras. Em nenhum momento a reportagem fala sobre narcotraficantes ou cobranças por parte do então juiz.	Revista Veja não publicou que Moro cobrava R$ 80 mil para arquivar processos | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/andre-esteves-nao-e-o-dono-da-revista-veja/	https:www.aosfatos.org	2019-07-09	Tá aí o dono da revista VEJA, André Esteves, preso pela operação Lava Jato.	 falsa a informação de que o empresário André Esteves, sócio do banco BTG Pactual, seria dono da revista Veja, como afirmam posts nas redes sociais veja aqui. O Grupo Abril, que edita a publicação semanal, pertence ao advogado e empresário Fábio Carvalho desde dezembro de 2018, quando foi vendido pela família Civita.	André Esteves não é o dono da revista Veja | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/wyllys-nao-postou-tweet-com-criticas-a-greenwald-e-sobre-suposto-acordo-com-jornalista/	https:www.aosfatos.org	2019-07-08	Jean Wyllys: Não foi isso o acordo @ggreenwald [...]	 falso que, em um tweet, o ex-deputado Jean Wyllys disse ao jornalista Glenn Greenwald, de The Intercept Brasil, que não tem relação com o que ele está fazendo e que o acordo entre os dois não seria esse, como afirmam publicaçõesnas redes. Além de não haver registros de que o tweet tenha sido publicado por Wyllys, a montagemtambém não traz o selo de verificação que há no perfil dele naquela rede social.	Wyllys não postou tweet com críticas a Greenwald e sobre suposto acordo com jornalista | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/nao-e-glauber-braga-homem-gravado-escondendo-dinheiro-na-cueca/	https:www.aosfatos.org	2019-07-05	Esse é o deputado que chamou Moro de ladrão	Não é o deputado federal Glauber Braga PSOL-RJ o homem que aparece escondendo dinheiro na cueca em vídeo que vem sendo compartilhado nas redes sociais veja aqui. De 2009, as imagens retratam o empresário Alcyr Duarte Collaço Filho, que foi apontado como emissário do PPS no esquema de pagamento de propina que ficou conhecido como mensalão do DEM.	Não é Glauber Braga homem gravado escondendo dinheiro na cueca | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/moro-nao-disse-na-ccj-fecharia-o-congresso-se-contasse-verdade/	https:www.aosfatos.org	2019-07-04	Em meio a ataques na Câmara, Sérgio Moro dispara: Se eu falar a verdade vou ter que prender todos e fechar o congresso!	Não há registros de que o ministro da Justiça e Segurança Pública, Sergio Moro, tenha dito em sessão na CCJ Comissão de Constituição e Justiça da Câmara dos Deputados na terça-feira 2 que, se contasse a verdade sobre os parlamentares, teria que prender todos e fechar o Congresso!. A declaração, na realidade, foi criada e publicada no Twitter pelo perfil satírico Falha de S.Paulo.	Moro não disse na CCJ que fecharia o Congresso se contasse a verdade | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/e-falso-que-revista-de-bagagens-adotada-por-bolsonaro-permitiu-prisao-de-militar-com-cocaina/	https:www.aosfatos.org	2019-07-03	Durante os governos Lula, Dilma e Temer, os aviões que transportavam homens da comitiva presidencial, bem como a tripulação, não tinham a permissão do Itamaraty para serem revistados. O sargento que foi preso na Espanha com 39 kg de cocaína em seu container de mão, já havia participado em de 56 voos de preparação do presidente Lula, 52 da PresidentA Dilma e 2 do Temer. Só foi preso agora porque sem comunicação prévia, o governo Bolsonaro retirou a inviolabilidade de bagagens diplomáticas nas comitivas presidenciais. Isso a imprensa não informa.	Não é verdade que o governo Bolsonaro suspendeuuma normaque impedia a revista de bagagens em voos presidenciais, e que, por isso, o militar brasileiroManoel Silva Rodrigues foi presoapós ser flagrado com 39 quilos de cocaína em uma malana Espanha, na semana passada. Além de tal regra nunca ter existido, o segundo-sargento, que integrava uma comitiva do presidente,foi preso por fiscais aduaneiros espanhóis.	É falso que revista de bagagens adotada por Bolsonaro permitiu prisão de militar com cocaína | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/e-montagem-foto-que-mostra-maria-do-rosario-com-camiseta-do-mbl/	https:www.aosfatos.org	2019-07-02	Maria do Rosário e a esquerda iniciam namoro com MBL.	Foi editada digitalmente a imagem da deputada Maria do Rosário PT-RS vestindo uma camiseta do MBL Movimento Brasil Livre que circula nas redes sociais veja aqui. Na foto verdadeira, publicada em novembro de 2014, as estampas na camisa são o rosto de um jovem negro e a frase Jovem Negro Vivo.	É montagem foto que mostra Maria do Rosário com camiseta do MBL | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/homem-que-aparece-em-foto-ao-lado-de-bolsonaro-e-queiroz-nao-e-militar-preso-na-espanha/	https:www.aosfatos.org	2019-07-02	Olha quem está ao lado do Queiroz nesse almoço: o sargento dos 39 kg.	 falsa a informação de que o homem sentado à mesa com o presidente Jair Bolsonaro, o senador Flávio Bolsonaro PSL-RJ e seu ex-assessor Fabrício Queiroz seja o militar Manoel Silva Rodrigues, preso por suspeita de tráfico de drogas na Espanha no dia 25 de junho. O homem, na verdade, é o assessor especial da Presidência Max Guilherme Machado de Moura, segundo a Secretaria de Comunicação da Presidência da República.	Homem que aparece em foto ao lado de Bolsonaro e Queiroz não é militar preso na Espanha | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/imagem-da-paulista-repleta-de-manifestantes-nao-e-de-ato-governista-do-dia-30/	https:www.aosfatos.org	2019-07-01	Quê que é isso, BRASIIIIIIIIIIIIIIIL	Não foi registrada nos protestos pró-governo no último domingo 30 a imagem que circula nas redes sociais da avenida Paulista repleta de manifestantes em toda a sua extensão. A foto é, na verdade, de uma manifestação de março de 2016 que pedia o impeachment da então presidente Dilma Rousseff PT.	Imagem da Paulista repleta de manifestantes não é de ato governista do dia 30 | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/foto-de-2018-e-compartilhada-como-se-fosse-de-manifestacao-pro-governo-do-dia-30/	https:www.aosfatos.org	2019-07-01	Sem nudez, sem drogas, sem vandalismo. Pátria amada Brasil.	Uma foto de manifestação no Espírito Santo em apoio à candidatura de Jair Bolsonaro em 2018 voltou a circular como se fosse dos protestos pró-governo do último domingo 30. A imagem, que mostra grande concentração de apoiadores do então candidato, também já foi publicada como se fosse das manifestações pró-governo do dia 26 de maio deste ano. No entanto, ela pode ser encontrada em posts de perfis pessoais no Facebook desde o dia 21 de outubro do ano passado.	Foto de 2018 é compartilhada como se fosse de manifestação pró-governo do dia 30 | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/manifestante-pro-governo-nao-ergueu-cartaz-sergio-moro-e-bom-pra-burro/	https:www.aosfatos.org	2019-07-01	Sergio Moro é bom pra burro!	Foi editada a foto que circula nas redes sociais que mostra uma manifestante pró-governo segurando um cartaz com a mensagem Sérgio Moro é bom pra burro. Na imagem original, que foi registrada em maio, não nos protestos deste domingo 30, a frase que aparece no cartaz é Presidente estamos com você.	Manifestante pró-governo não ergueu cartaz ‘Sergio Moro é bom pra burro!’ | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/e-montagem-foto-de-bolsonaro-rodeado-por-lideres-mundiais/	https:www.aosfatos.org	2019-07-01	Quem foi que disse que #Bolsonaro ficaria isolado no G20	Trata-se de uma montagem a foto veja aqui em que o presidente Jair Bolsonaro está sentado de braços cruzados em meio a diversos líderes mundiais. Na imagem original, publicada em junho de 2018, quem aparece é o americano Donald Trump.	É montagem foto de Bolsonaro rodeado por líderes mundiais | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/foto-de-eduardo-bolsonaro-com-militar-preso-por-transportar-cocaina-e-montagem/	https:www.aosfatos.org	2019-06-28	Militar preso com os 39 quilos de cocaína em avião presidencial. Só coincidência.	O rosto do segundo-sargento preso por suspeita de tráfico de drogas na Espanha na última terça-feira 25 foi inserido digitalmente em uma foto em que aparece o deputado Eduardo Bolsonaro PSL-SP que circula nas redes sociais veja aqui. Na imagem original, quem está ao lado de Eduardo é o também deputado federal Guilherme Derrite PP-SP.	Foto de Eduardo Bolsonaro com militar preso por transportar cocaína é montagem | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/e-falso-que-militar-preso-por-transportar-cocaina-em-aviao-da-fab-seja-filiado-ao-psl/	https:www.aosfatos.org	2019-06-27	Sargento Manoel Silva Rodrigues da comitiva do bozo, preso pelo tráfico de drogas na Espanha, é pastor evangélico filiado ao PSL.	Não é verdade que o segundo-sargento da Aeronáutica Manoel Silva Rodrigues, preso na Espanha suspeito de transportar 39 quilos de cocaína em um avião da FAB Força Aérea Brasileira, é filiado ao PSL veja aqui. O nome dele não consta na lista de filiados do partido e, por ser militar da ativa, também não poderia ser associado a uma legenda, segundo o artigo 142 da Constituição.	É falso que militar preso por transportar cocaína em avião da FAB seja filiado ao PSL | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/militar-preso-por-transportar-cocaina-em-aviao-da-fab-nao-e-filiado-ao-pt/	https:www.aosfatos.org	2019-06-27	Militar preso da FAB. O militar detido por drogas é filiado ao PT. Pronto! Resolvido o mistério.	 falsa a informação de que o segundo-sargento da FAB Força Aérea Brasileira preso na Espanha suspeito de tráfico de drogas é filiado ao PT veja aqui. Além de não ter seu nome na lista de filiados do partido, Manoel Silva Rodrigues é militar da ativa e, segundo o artigo 142 da Constituição, militares não podem ter filiação partidária.	Militar preso por transportar cocaína em avião da FAB não é filiado ao PT | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/e-falso-que-flordelis-ganha-255-salarios-minimos-por-ter-adotado-51-criancas/	https:www.aosfatos.org	2019-06-26	Olha o motivo porque a deputada Flordelis adotou mais de 50 crianças e todas maiores de 12 anos....5 salários pra casa uma das 51 crianças. Entenderam o aparelhamento da esquerda Tirem suas conclusões.	Não é verdade que a deputada federal Flordelis PSD-RJ adotou 51 crianças para receber um auxílio-adoção de cinco salários mínimos por cada uma delas, como afirma publicação que circula nas redes veja aqui. O benefício é oferecido pelo governo do Rio de Janeiro para servidores públicos que adotem crianças ou adolescentes, mas a lei não permite acúmulo de pagamentos em caso de diversas adoções.	É falso que Flordelis ganha 255 salários mínimos por ter adotado 51 crianças | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/nao-ha-fontes-que-provem-existencia-de-audio-em-que-moro-xinga-bolsonaro/	https:www.aosfatos.org	2019-06-25	Em áudio, Moro diz: será esse imbecil o presidente Dallagnol responde: infelizmente esta ameba é a nossa única escolha [o Bozo].	Publicações nas redes sociais afirmam que, em um áudio, o ministro da Justiça, Sergio Moro, e o procurador Deltan Dallagnol teriam se referido ao presidente Jair Bolsonaro PSL como imbecil e ameba veja aqui, mas não há fontes que atestem a veracidade desta informação e os próprios posts não trazem a gravação que alardeiam.Aos Fatos não identificou referências que embasem tal informação, que também não consta nas reportagens publicadas por The Intercept Brasil com base em troca de mensagens entre Moro e Dallagnol no aplicativo Telegram. O site negou nesta terça-feira 25 que tenha divulgado essa conversa. Desta forma, o conteúdo foi classificado como FALSO.	Não há fontes que provem existência de áudio em que Moro xinga Bolsonaro | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/lula-nao-sugeriu-assassinato-de-palocci-em-audio-gravacao-e-falsa/	https:www.aosfatos.org	2019-06-25	BOMBSTICO! GRAMPO REVELA QUE LULA QUERIA O ASSASSINATO DE PALOCCI NA PRISO udio é verdadeiro!	 falso o áudio atribuído ao ex-presidente Luiz Inácio Lula da Silva PT em que ele sugeriria o assassinato do seu ex-ministro da Fazenda, Antonio Palocci. Além de a voz ser diferente da do petista, a gravaçãonão consta entre as interceptações telefônicas autorizadas pela Justiça Federal em 2016. O Instituto Lula também negoua veracidade do conteúdo.	Lula não sugeriu assassinato de Palocci em áudio; gravação é falsa | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/senador-contarato-nao-disse-que-lava-jato-deveria-ser-anulada/	https:www.aosfatos.org	2019-06-24	A Lava Jato é uma árvore podre e deve ser anulada. Todos os julgamentos e condenações, afirmou o Senador da Rede.	O senador Fabiano Contarato Rede-ES não disse que os julgamentos e condenações decorrentes da Operação Lava Jato deveriam ser anulados, conforme publicação que circula nas redes veja aqui. De acordo com a postagem, a afirmação teria sido feita durante sessão da CCJ Comissão de Constituição, Justiça e Cidadania do Senado que recebeu o ministro da Justiça e Segurança Pública, Sergio Moro, no dia 19 de junho. No entanto, não há registro de declaração semelhante naquele momento, e o senador emitiu uma nota em que nega tal afirmação.	Senador Contarato não disse que Lava Jato deveria ser anulada | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/e-falso-que-acm-morreu-em-acidente-de-helicoptero-apos-criticar-lula/	https:www.aosfatos.org	2019-06-24	ACM morreu em Julho de 2007, em um acidente de helicóptero. Poucas semanas antes fez um pronunciamento na tribuna do Senado, em plena vigência do 2 mandato de Lula, que até hoje não havia sido divulgado. Veja o que ele disse	Não é verdade que o senador Antônio Carlos Magalhães foi morto em um acidente de helicóptero em julho de 2007, semanas depois de fazer um pronunciamento no Senado contra o então presidente Lula. Além de ter morrido devido a falência múltipla de órgãos, o discurso de ACM foi realizado em junho de 2006, mais de um ano antes da data da sua morte, em 20 de julho de 2007.	É falso que ACM morreu em acidente de helicóptero semanas após criticar Lula | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/video-que-mostra-carro-atacado-por-manifestantes-nao-e-da-greve-geral/	https:www.aosfatos.org	2019-06-18	Manifestação pacífica e democrática do PT, PSOL, CUT #sqn.	Não foi gravado durante protestos da greve geral da última sexta-feira 14 um vídeo em que manifestantes de esquerda depredam um carro. As imagens, na verdade, são de maio de 2017 e mostram o momento em que um veículo é atacado após furar o bloqueio de uma manifestação realizada em Goiânia contra o governo de Michel Temer e atropelar duas pessoas.	Vídeo que mostra carro atacado por manifestantes não é da greve geral | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/video-de-orelhoes-sendo-depredados-e-da-greve-geral-de-2017-nao-da-atual/	https:www.aosfatos.org	2019-06-17	Enquanto trabalhadores seguem para trabalhar, alguns grevistas pararam para telefonar	Um vídeo que mostra um grupo de pessoas depredando orelhões em rua do centro de São Paulo na greve geral de 28 de abril de 2017 tem sido compartilhado nas redes sociais nos últimos dias como se tivesse sido gravado durante a greve geral desta sexta-feira 14.	Vídeo de orelhões sendo depredados é da greve geral de 2017, não da atual | Aos Fatos	3	5	distorcido
https://aosfatos.org/noticias/e-falso-que-governador-do-maranhao-trocou-bandeira-nacional-pela-comunista/	https:www.aosfatos.org	2019-06-17	Governador do estado do Maranhão substitui a bandeira nacional pela bandeira do partido comunista.	Não é verdade que o governador do Maranhão, Flávio Dino PC do B, trocou a bandeira brasileira do Palácio dos Leões, sede do governo do estado, pela bandeira do partido comunista. Além de confundir a bandeira da China com o símbolo do partido, o texto que circula nas redes sociais omite que é protocolo do governo hastear a bandeira de um país em caso de visita oficial.	É falso que governador do Maranhão trocou bandeira nacional pela comunista | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/e-falso-que-manifestante-esfaqueou-policial-durante-greve-geral-em-sp/	https:www.aosfatos.org	2019-06-14	Policial é esfaqueada por grevista pró-LulaManifestante esquerdista agride PM feminina com uma facada no pescoçoManifestação em São Paulo, baderneiro ataca policial com uma faca e atinge o pescoço, a policial passa bem. O vagabundo foi abatido.	Não é verdade que um manifestante que participava da greve geral nesta sexta-feira 14 esfaqueou uma policial em São Paulo. O vídeo que embasa as publicações nas redes sociais com esta desinformação veja um exemplo aqui mostra crime ocorrido nesta quarta-feira 12 em Mogi das Cruzes, na Grande SP, sem qualquer relação com os protestos.Na realidade, a polícia foi acionada para conter Marcelo Nogueira, de 48 anos, que estaria atirando pedras contra uma empresa e automóveis em uma via expressa de Mogi, segundo o boletim de ocorrência. Ao tentar imobilizá-lo com disparo de arma de choque, a tenente Beatriz Marandola foi surpreendida por Nogueira, que lhe desferiu uma facada no pescoço. Outros policiais atiraram contra o homem, que morreu no local. A tenente foi socorrida, levada ao hospital e passa bem.	É falso que manifestante esfaqueou policial durante greve geral em SP | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/onu-nao-previu-implantacao-de-chips-em-toda-a-humanidade-ate-2030/	https:www.aosfatos.org	2019-06-14	ONU prevê que toda a humanidade seja chipada até 2030 e quem recusar será excluído da sociedade	Não é verdade que a ONU Organização das Nações Unidas pretende implantar chips de identificação biométrica em toda a humanidade e que as pessoas que se recusarem serão excluídas socialmente. Segundo a notícia falsa veja aqui, o plano estaria registrado na Agenda 2030 para o Desenvolvimento Sustentável, lançada pela organização em 2015. Porém, Aos Fatos constatou que não há nada relacionado a isso entre os tópicos do documento.	ONU não previu implantação de chips em toda a humanidade até 2030 | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/mulheres-acusadas-de-matar-menino-nao-foram-soltas-por-comite-de-direitos-humanos/	https:www.aosfatos.org	2019-06-14	Comitê de Direitos Humanos manda soltar lésbicas que esquartejaram o menino Rhuan, de nove anos	Não é verdade que o Comitê de Direitos Humanos do Brasil tenha expedido uma ordem de libertação de Kacyla Santiago e Rosana Cândido, acusadas de matar Rhuan Maycon da Silva Castro, de nove anos. Além de não existir tal comitê, o casal segue preso na ala feminina do Complexo Penitenciário da Papuda, segundo nota emitida pela Secretaria de Segurança Pública do Distrito Federal.	Mulheres acusadas de matar menino não foram soltas por Comitê de Direitos Humanos | Aos Fatos	1	5	falso
https://aosfatos.org/noticias/e-falso-que-bolsonaro-autorizou-execucao-de-divida-bilionaria-da-rede-globo/	https:www.aosfatos.org	2019-06-13	Bolsonaro autoriza Execução da dívida da Globo de mais de R$ 1 Bilhão de impostos sonegados	Não é verdade que o presidente Jair Bolsonaro autorizou a execução de uma dívida da Rede Globo de R$ 358 milhões em impostos sonegados à União. Segundo publicação do blog Foco News veja aqui, a cobrança corresponderia a uma parte do montante de R$ 1 bilhão supostamente devido pela emissora desde 2002 e seria publicada no DOU Diário Oficial da União do último dia 6, o que não ocorreu.	É falso que Bolsonaro autorizou execução de dívida bilionária da Rede Globo | Aos Fatos	1	5	falso
